uid,nightuid,namedLocation,domainID,siteID,plotID,collectDate,endDate,samplingImpractical,samplingProtocolVersion,remarks,dataQF,publicationDate,release
b3308bdb-2bc7-431a-a05f-9fe0049ae0b2,9BB43A1248B24423A9478809C8C29D17,BART_015.mammalGrid.mam,D01,BART,BART_015,2016-07-09,2016-07-09,,NEON.DOC.000481vH,,,20210113T181331Z,RELEASE-2021
a4eae2e4-8c8f-4784-9576-ebb5928744bd,4DD3A08B5AB54BB4AF99CEB54C2F1633,BART_084.mammalGrid.mam,D01,BART,BART_084,2016-07-10,2016-07-10,,NEON.DOC.000481vH,,,20210113T181331Z,RELEASE-2021
56babe55-441d-4332-ada3-51ab495807ec,C0FF9EC8565040F08933C150E465464F,BART_007.mammalGrid.mam,D01,BART,BART_007,2016-07-10,2016-07-10,,NEON.DOC.000481vH,,,20210113T181331Z,RELEASE-2021
44841447-8f3f-4631-bf4e-230e612fb7f4,978512BAFB7C46DAB66E96A164B3493A,BART_012.mammalGrid.mam,D01,BART,BART_012,2016-09-08,2016-09-08,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
a8324173-1dab-4b56-b88c-1590de874388,B743D0DB00F64693918B197ED54D9A87,BART_062.mammalGrid.mam,D01,BART,BART_062,2016-09-08,2016-09-08,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
fae1d37d-2dd6-45a8-a131-f947d28c99cb,5B53DA7F77834931945C2F2F4C64CB2A,BART_015.mammalGrid.mam,D01,BART,BART_015,2016-09-08,2016-09-08,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
3beff2e4-fbd9-4bf5-9c23-253a9fcd980d,764EE938D73F4103B721CAEA7C8D08C9,BART_062.mammalGrid.mam,D01,BART,BART_062,2016-09-09,2016-09-09,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
35083498-410b-4605-af93-32c9da3e0520,024EE07C6BF749589B460813EFD36B33,BART_015.mammalGrid.mam,D01,BART,BART_015,2016-09-09,2016-09-09,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
293254ac-2eda-44a1-909f-030c27c7a537,BDAE2EF2F8C24CA79271154664B3A11E,BART_012.mammalGrid.mam,D01,BART,BART_012,2016-09-09,2016-09-09,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
eeeddc5c-c460-4630-afa6-44734e61e7f4,0F2442DDCFF64FCC9C06FB6E48D118C8,BART_015.mammalGrid.mam,D01,BART,BART_015,2016-09-10,2016-09-10,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
2debfd02-1cfe-484e-bef3-416bba8c65b2,80882CACFF8A45EBB6AECC2A9FF80A9F,BART_062.mammalGrid.mam,D01,BART,BART_062,2016-09-10,2016-09-10,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
0255627b-068c-45e3-9d02-950127dec2bd,71DCF7A03FFB43249608A37C898ABEB2,BART_012.mammalGrid.mam,D01,BART,BART_012,2016-09-10,2016-09-10,,NEON.DOC.000481vH,,,20210113T180047Z,RELEASE-2021
7e8d5208-b838-423d-bb8e-298c3531471a,D9292F66542A4301AB25D0BF0FD120B8,BART_015.mammalGrid.mam,D01,BART,BART_015,2016-10-05,2016-10-05,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
58b5e76f-f292-455e-a739-17e10d480579,925B8AA8211E4A19A4B6B886E61CF5DC,BART_062.mammalGrid.mam,D01,BART,BART_062,2016-10-05,2016-10-05,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
343cbede-e130-4d59-929c-dbd0b325e5de,AB265DF65883469A8223D89D2786BD06,BART_012.mammalGrid.mam,D01,BART,BART_012,2016-10-05,2016-10-05,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
ddf0696a-2b00-4f17-b733-466b8391bfe0,293F3D052FAF46929737A29CB8E3676F,BART_007.mammalGrid.mam,D01,BART,BART_007,2016-10-06,2016-10-06,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
64a2ecda-f54c-42f2-83bf-8dceb627b3af,ACC260DA80E344449B003BB908C58AC5,BART_062.mammalGrid.mam,D01,BART,BART_062,2016-10-06,2016-10-06,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
414c1711-3d3c-4715-a25e-bb547eda9926,63A7BE8F5A8A442390CFD8B71FF5B906,BART_015.mammalGrid.mam,D01,BART,BART_015,2016-10-06,2016-10-06,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
2bedcf98-895a-4b87-a4ca-51249187c10d,596DAEAC9DF64113B54AE7F08515357E,BART_062.mammalGrid.mam,D01,BART,BART_062,2016-10-07,2016-10-07,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
2652fd1b-f6ff-498b-bec1-d9735641c2b3,9129A0ED261B4F709C36BA6FFDCD96A7,BART_015.mammalGrid.mam,D01,BART,BART_015,2016-10-07,2016-10-07,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
124bd6b3-26f9-4021-80b5-3073db7e964b,1AAB885E875F481A98D35A7CE8999564,BART_084.mammalGrid.mam,D01,BART,BART_084,2016-10-07,2016-10-07,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
038554bf-7b2d-4a46-947f-7462fd4a44be,128195F808AC4A2196E41481E9FC95BB,BART_001.mammalGrid.mam,D01,BART,BART_001,2016-10-08,2016-10-08,,NEON.DOC.000481vH,,,20210113T180131Z,RELEASE-2021
a6d0f558-948e-4322-a541-c203e95f571c,696fd88e-873a-48bf-aea0-9405870bfaa7,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-05-23,2017-05-23,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
9275d02f-1868-48cb-8598-68caef1431b4,d4ff8a2d-78a2-4031-832b-f58b65594ce9,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-05-23,2017-05-23,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
5ce8bbd7-8302-44be-bfc3-299a3081832f,ca91b019-ada7-4e98-a295-ea884a477d07,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-05-23,2017-05-23,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
4d6486d6-74ed-4f90-a178-dc542c86ccee,164bb089-06f1-47f1-891e-85f2d084d9d4,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-05-24,2017-05-24,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
176986c5-c291-42a6-b65b-7fe2573659e8,c6e32d94-00ad-46f8-8587-79a7f6f897f5,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-05-24,2017-05-24,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
500d3a63-4ffa-4cd9-b5ba-c48668b03bc5,ffd96b5b-0b57-4524-a64e-90bfd1d76ae2,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-05-24,2017-05-24,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
c349d4ef-e216-4e89-b3a3-e82f4599a0a4,919b4cd3-dfb0-4df5-b9a3-c88db8931727,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-05-25,2017-05-25,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
57c52513-5005-4d62-bd17-a787b21b0ce5,142f44cf-c61e-4e86-bb49-9cdd35114986,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-05-25,2017-05-25,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
b54b64ba-3cdb-4dbc-9ee6-0165f17c8211,b7239668-44c7-4481-98b6-a95991e657bb,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-05-25,2017-05-25,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
21691fdc-51ab-4d98-be6b-2d928e368ff4,457be4c6-e5e0-4f60-9e56-ebcfa0b2310d,BART_007.mammalGrid.mam,D01,BART,BART_007,2017-05-26,2017-05-26,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
15637e12-280d-490b-a7f7-94a1375f9275,408ef10d-e7a9-4ace-ba98-b0d5b30f358e,BART_084.mammalGrid.mam,D01,BART,BART_084,2017-05-26,2017-05-26,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
c47745c3-9a4a-4f16-b893-c9dc6ff067fe,31dfca01-5dcd-4cae-8b62-ce2794c12ef1,BART_001.mammalGrid.mam,D01,BART,BART_001,2017-05-26,2017-05-26,,NEON.DOC.000481vJ,,,20210113T180056Z,RELEASE-2021
9fdeeaa9-35fb-4749-8bb4-3b18918ccb9c,89316cf0-cb17-4788-848e-138937b98d5e,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-06-27,2017-06-27,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
b5017b94-3dd2-4615-a69b-ecb58440de09,4f54df66-d134-40e8-b03c-fb136a642685,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-06-27,2017-06-27,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
b07bd84f-fafb-4e41-9d30-b031e82910d7,2d72d73f-2de4-4765-b001-67f4f77b7f95,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-06-27,2017-06-27,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
81cb2f4b-df82-45b2-9892-1fc75fd12ae2,dce450e8-048a-40b8-aa5d-55526e0a5721,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-06-28,2017-06-28,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
6394a331-2dba-4b64-92d5-d537eeefca3d,026fa787-b06a-4075-a248-1cc3f38e5a99,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-06-28,2017-06-28,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
44602589-b1ad-45f4-bdcb-0e7deaf3e1df,3ddb9b33-918f-460c-a44f-ba1d29763f7b,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-06-28,2017-06-28,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
aeaf283a-e115-4e83-84c0-77c7c7330798,02bf4afc-26c0-44de-b74d-1f0c3eac79fd,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-06-29,2017-06-29,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
37278270-995d-4922-95f5-a4e208a84218,4ad96d42-2034-4d81-ac12-c5b475046641,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-06-29,2017-06-29,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
6d2f01b7-f2bd-4d6b-85fc-4a90cfc6f75c,efc34d13-97e1-4b4e-9275-df3128c2e102,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-06-29,2017-06-29,,NEON.DOC.000481vJ,,,20210113T181645Z,RELEASE-2021
749b41ec-76ca-4325-a035-8a4269775f31,c23f888b-8b9e-40f1-9383-c7818c856ac8,BART_007.mammalGrid.mam,D01,BART,BART_007,2017-06-30,2017-06-30,,NEON.DOC.000481vG,,,20210113T181645Z,RELEASE-2021
f70cb14d-8721-4c11-8f9a-7e35003c99a6,0d12344e-d75e-4bda-b264-c1d992c0cb9a,BART_084.mammalGrid.mam,D01,BART,BART_084,2017-06-30,2017-06-30,,NEON.DOC.000481vG,,,20210113T181645Z,RELEASE-2021
eae97349-1954-4cd5-9c25-56969f1f55a4,095d74f6-dfe1-4f88-844d-4ec477066259,BART_001.mammalGrid.mam,D01,BART,BART_001,2017-06-30,2017-06-30,,NEON.DOC.000481vG,,,20210113T181645Z,RELEASE-2021
44f06a53-9945-4e86-b06f-6a6c1e082327,d3be1a14-a715-46cb-806b-dc3b96c5ee1d,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-07-25,2017-07-25,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
481ec15b-647f-4d99-9b29-af86a3e4ecb6,0dda6dc5-d425-45b2-98a0-cb838ad8b42c,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-07-25,2017-07-25,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
b0c58c08-0e4e-44cd-8a3c-d3e068f35d19,487e5d3d-a3ac-4a54-8464-721489444b7d,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-07-25,2017-07-25,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
8f89c20d-36d3-4688-83e4-3fe54f447e7e,3fdc0cc8-686c-4fcc-9019-8d061959e888,BART_084.mammalGrid.mam,D01,BART,BART_084,2017-07-26,2017-07-26,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
f287556d-9fe8-42ad-9e07-75b1e3364af1,987b8e0e-8add-4dfa-bd07-ac1e7f1d46b6,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-07-26,2017-07-26,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
d15506da-3ef2-46cd-bc1b-270bed4261b9,7136cb5b-25f4-44c6-819f-9d3c7746e130,BART_001.mammalGrid.mam,D01,BART,BART_001,2017-07-27,2017-07-27,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
4af9a106-7df7-4c3d-91c4-db9d6b56917f,8899ac4d-857d-4907-84c7-b6f768702d90,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-07-27,2017-07-27,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
16ec85bc-e9df-4de4-b669-63f2eaf4d463,438cb75e-5b33-47cf-a183-c3b4c8cd5696,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-07-27,2017-07-27,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
9a4d2991-3eb4-42fb-9cc3-f90984d9e4be,26e8926c-7e89-4c09-8f79-8e0eaad3b419,BART_007.mammalGrid.mam,D01,BART,BART_007,2017-07-28,2017-07-28,,NEON.DOC.000481vG,,,20210113T181640Z,RELEASE-2021
c2b7ffaf-df84-4453-842e-bb08c7415185,0a8108db-8233-4b1c-b13c-0b068b2df456,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-09-26,2017-09-26,,NEON.DOC.000481vG,"",,20210113T180052Z,RELEASE-2021
a7770bb7-f7a0-4d20-81b8-44fb37fdca3d,e5adf01f-1dfa-43b7-b7c4-d8154254b721,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-09-26,2017-09-26,,NEON.DOC.000481vG,"",,20210113T180052Z,RELEASE-2021
3287fa87-76e8-4b5f-ad72-907d63971323,4e2ccf75-6853-43ae-858d-eebd8301a74d,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-09-26,2017-09-26,,NEON.DOC.000481vG,"",,20210113T180052Z,RELEASE-2021
9216d3c3-e9df-496d-8634-a101e23145af,43731e59-19e1-4ce5-b653-75bd78028c09,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-09-27,2017-09-27,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
17f40bcf-6183-45ea-91c9-068ab4d5c748,2da7e67c-af82-4137-9c50-23ea5ed62460,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-09-27,2017-09-27,,NEON.DOC.000481vJ,No captures,,20210113T180052Z,RELEASE-2021
f9b3864a-d52c-4824-9dc5-7d40f659453b,e97d5ea4-e7e1-4644-bec7-445a6a85e01c,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-09-27,2017-09-27,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
130d02a5-32d7-46bd-ad67-ff56b26d309d,4ea790b7-c29a-4014-8213-7bb83bd86845,BART_062.mammalGrid.mam,D01,BART,BART_062,2017-09-28,2017-09-28,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
db52deab-a742-44cd-87a6-e15b8a7d52a5,5b774983-b4cd-47cf-a06b-4c206d36ff4e,BART_012.mammalGrid.mam,D01,BART,BART_012,2017-09-28,2017-09-28,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
15452693-d1d7-4b12-8973-0f287c44141b,e6efe587-e966-4354-af86-035c87bd8484,BART_015.mammalGrid.mam,D01,BART,BART_015,2017-09-28,2017-09-28,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
3dd21bf1-04aa-477e-b889-a90b48cb8546,ace65744-204b-499a-bd54-a18107fddcd5,BART_084.mammalGrid.mam,D01,BART,BART_084,2017-09-29,2017-09-29,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
d154777b-76f3-4db0-91b6-4840d3124285,0714f7fc-7461-4161-8010-8e519dec5857,BART_001.mammalGrid.mam,D01,BART,BART_001,2017-09-29,2017-09-29,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
991e824c-fb83-4609-b659-0cf712b19998,d1640506-8909-43f2-9c0f-4fb3fe6893d2,BART_007.mammalGrid.mam,D01,BART,BART_007,2017-09-29,2017-09-29,,NEON.DOC.000481vJ,"",,20210113T180052Z,RELEASE-2021
93626986-592a-40b8-83d1-845d0a6bfe20,49025c96-6090-4c50-b532-b3beaf8834a0,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-06-12,2018-06-12,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
8652e915-9e16-4e23-a10b-0ab54a181997,cf216048-0e8f-44cc-9878-d7c38cfa4c51,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-06-12,2018-06-12,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
ca333cee-fbe3-4c0e-b831-8d2a8b4bd9cd,3b7b456c-d3c7-4071-a124-5c431cf14e4b,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-06-12,2018-06-12,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
d8cfa5f9-fe82-4030-87ca-606dee09fc5d,6d5c1ca8-706a-47a9-8515-a8e342c29703,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-06-13,2018-06-13,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
a1ff2c3e-7fe9-475a-89c1-7ab028af93b3,b5994bfd-3fd1-45c0-9451-0b0d9bb04d6e,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-06-13,2018-06-13,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
3a0dfa85-eadb-4348-b120-9839eaa4f770,f3a35c76-9f2e-44ea-87c6-2c7b0289fa0e,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-06-13,2018-06-13,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
f799bd02-3021-4805-8f19-c577f234bca2,6ad22817-3bb9-451e-8204-8e5bb330b517,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-06-14,2018-06-14,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
42f6d97c-47bf-49de-8703-1aa772089167,4b88b10a-2434-45d5-8750-17ed740b7647,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-06-14,2018-06-14,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
4f1c9bf4-1d99-4c3f-8865-ed26a2aed93c,3bdea79a-5e6a-4ec2-ada0-53ae6137b43e,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-06-14,2018-06-14,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
f947a78c-9b3b-4de6-9d8a-f43fb268de35,02a44d2b-ac4c-4844-8bd4-c3190939c464,BART_001.mammalGrid.mam,D01,BART,BART_001,2018-06-15,2018-06-15,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
0f126bc0-0852-45a0-b65a-48a9b2e1d006,77ecafe5-657a-4b8f-8897-17d248fdb74e,BART_007.mammalGrid.mam,D01,BART,BART_007,2018-06-15,2018-06-15,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
1896cb17-4b44-4b80-af3d-70b9085e7181,25e658c8-a3d6-4bfc-88b4-ff86cb5764a1,BART_084.mammalGrid.mam,D01,BART,BART_084,2018-06-15,2018-06-15,,NEON.DOC.000481vK,,,20210113T181326Z,RELEASE-2021
8594b6ba-a092-4108-b1c9-6d27c0d25f32,5df7eb0b-f4b0-402e-a8a4-4386135f2356,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-07-17,2018-07-17,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
ce909d3f-f1ff-42c2-b71c-0732abc10609,eb580bc9-5ae3-4fb4-9854-c66d60802833,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-07-17,2018-07-17,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
6432dc0c-99e3-46e8-a7dd-e00ca7d1a3ae,21d40ed3-f3ab-407f-a6e3-8210a6449565,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-07-17,2018-07-17,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
9b69721d-630c-4aa8-97c9-a7dafc90f517,87b56122-8b87-48f2-a1d0-838fad5c63ab,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-07-18,2018-07-18,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
14a858f3-e156-4d79-835e-97b4fa877d33,772bfd58-7e6f-422e-b1b4-4a7fa373a37b,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-07-18,2018-07-18,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
16aff3d9-68f2-41c1-91fe-e66d3b41377d,a5ad91b5-dae1-49cb-8e14-5367146ee461,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-07-18,2018-07-18,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
93d43680-e1d9-4f74-a20f-9253b6bd9d0d,3a41d0df-c7e4-41c3-aedd-7da1d74640fe,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-07-19,2018-07-19,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
f2e690cc-0df4-4407-8992-7eb2bd5e9527,47e75bc7-3985-4e61-9271-7d097798c796,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-07-19,2018-07-19,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
bc547814-3e39-4ee0-aa1e-09703322ce5f,d310d8ef-8e58-4efe-833d-332a675d55f5,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-07-19,2018-07-19,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
11d3d955-6f98-476b-87f4-52714e0d28ac,87a8dbbf-9c65-4bb4-bbff-38de723b104e,BART_001.mammalGrid.mam,D01,BART,BART_001,2018-07-20,2018-07-20,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
b43a111a-81e1-4164-95a3-ce3a37a22d9b,a8201201-758a-49a8-a673-12dee92ca9e1,BART_007.mammalGrid.mam,D01,BART,BART_007,2018-07-20,2018-07-20,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
4ca49bed-5084-429f-a6c1-622ad509f49b,bab48cf6-fd64-4990-82a0-6bd67eed9ac2,BART_084.mammalGrid.mam,D01,BART,BART_084,2018-07-20,2018-07-20,,NEON.DOC.000481vK,,,20210113T180049Z,RELEASE-2021
39ab938f-c2ea-4b90-a48f-4b075835e112,a333900c-91d4-4a71-bbc0-f83bef1912d6,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-08-14,2018-08-14,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
f1367ac5-0e8c-4465-b4d1-3fe0360c040e,0d4cc8cf-df58-4758-bdc4-278e43c0cbd1,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-08-14,2018-08-14,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
2bed2483-9400-4c7b-ba2c-2a561bca7e67,701bb153-ab74-46f0-a3fb-3eadc7824f7b,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-08-14,2018-08-14,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
a5b70e61-d9ca-421e-8ca1-121bb15315b6,84b61574-7715-4bfc-9a32-fc706fd4d597,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-08-15,2018-08-15,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
6cedd3d8-4025-4038-8d4f-edb4cfc6ffc8,7cafb75d-29b1-492b-a0d1-61f78d78f8ae,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-08-15,2018-08-15,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
7bbc2a83-1789-459d-8d8c-4fe8af22740a,873f33bc-a5f4-4cd3-b43e-df92e46309d0,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-08-16,2018-08-16,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
27b093b8-298b-46c1-97ca-40f7dad60673,203712c1-6798-4cac-8f37-af30c10ea771,BART_084.mammalGrid.mam,D01,BART,BART_084,2018-08-16,2018-08-16,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
acb81cbb-6494-459f-b0be-db69ed38c0fd,bd83e878-d140-48e1-9d76-aadf4ecbac5e,BART_001.mammalGrid.mam,D01,BART,BART_001,2018-08-16,2018-08-16,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
2662823b-1e3f-40cb-838a-89c3c6b60bfc,6ac96e13-413d-4a06-96b6-f7cc08e620a0,BART_007.mammalGrid.mam,D01,BART,BART_007,2018-08-17,2018-08-17,,NEON.DOC.000481vK,,,20210113T180038Z,RELEASE-2021
af38d960-9ebb-4f48-9abd-cf5f8fed3edc,16ce2d59-b063-4f0b-99d8-b020e1a7f25f,BART_012.mammalGrid.mam,D01,BART,BART_012,2018-09-11,2018-09-11,,NEON.DOC.000481vK,,,20210113T180124Z,RELEASE-2021
1c2a1db6-5a18-48ef-a1ad-d7bbafb276b8,4a169d9f-0763-4304-8d6a-9e805137f187,BART_062.mammalGrid.mam,D01,BART,BART_062,2018-09-11,2018-09-11,,NEON.DOC.000481vK,,,20210113T180124Z,RELEASE-2021
1be17265-6742-4aaa-a0f8-e18908bc97e4,f487065e-7ea5-4beb-a422-34b70e532097,BART_015.mammalGrid.mam,D01,BART,BART_015,2018-09-11,2018-09-11,,NEON.DOC.000481vK,,,20210113T180124Z,RELEASE-2021
45007f89-425a-4249-9312-ee9b8d2ecf20,9eb33ad4-d1f9-4669-9423-660ad4f368cc,BART_001.mammalGrid.mam,D01,BART,BART_001,2018-09-12,2018-09-12,,NEON.DOC.000481vK,,,20210113T180124Z,RELEASE-2021
4a944d8d-93d5-4b55-9406-8c3384289499,4cfb7979-100c-43f3-8e1a-341e4c294d96,BART_084.mammalGrid.mam,D01,BART,BART_084,2018-09-12,2018-09-12,,NEON.DOC.000481vK,,,20210113T180124Z,RELEASE-2021
4325abf3-51cc-4c1b-93fc-92b9f34a5a71,9411fa2a-ac2c-4602-92e1-73cec714a9cd,BART_007.mammalGrid.mam,D01,BART,BART_007,2018-09-12,2018-09-12,,NEON.DOC.000481vK,,,20210113T180124Z,RELEASE-2021
8e7e7776-4b70-44f6-89d7-267d1c559e09,a87fb91f-728d-4a07-aa00-cc5d4f0f5e4c,BART_007.mammalGrid.mam,D01,BART,BART_007,2019-06-04,2019-06-04,,NEON.DOC.000481vL,,,20210113T180120Z,RELEASE-2021
6764fb51-7746-4970-8fb0-f38dc2feb1ba,6d1b0f01-1d7a-4359-9816-45966bbb2b75,BART_084.mammalGrid.mam,D01,BART,BART_084,2019-06-04,2019-06-04,,NEON.DOC.000481vL,,,20210113T180120Z,RELEASE-2021
012cce6a-72ee-4335-aaf9-c6d4ce813163,21f131e1-d06f-4628-9dd6-a71706cff2eb,BART_001.mammalGrid.mam,D01,BART,BART_001,2019-06-04,2019-06-04,,NEON.DOC.000481vL,,,20210113T180120Z,RELEASE-2021
