"id","english_common_name","sporder","family","genus","species","subspecies","Scientific","Sequence","Order_","FamilyName","Family","Subfamily","Tribe","CommonName","Authority","BirdLifeTa","RedListCat","Synonyms","Alternativ","TaxonomicN","SISRecID","hand_match_notes","hand_match_confident"
"sp3310","Northern Harrier","Accipitriformes","Accipitridae","Circus","hudsonius","cyaneus","Circus hudsonius",3079,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Northern Harrier","(Linnaeus, 1766)","R","LC",NA,NA,"Circus cyaneus and C. hudsonius (del Hoyo and Collar 2014) were previously lumped as C. cyaneus following Sibley and Monroe (1990, 1993).",22727740,NA,NA
"sp3310","Northern Harrier","Accipitriformes","Accipitridae","Circus","hudsonius","hudsonius","Circus hudsonius",3079,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Northern Harrier","(Linnaeus, 1766)","R","LC",NA,NA,"Circus cyaneus and C. hudsonius (del Hoyo and Collar 2014) were previously lumped as C. cyaneus following Sibley and Monroe (1990, 1993).",22727740,NA,NA
"sp3320","Sharp-shinned Hawk","Accipitriformes","Accipitridae","Accipiter","striatus","venator","Accipiter striatus",3122,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Sharp-shinned Hawk","Vieillot, 1807","R","LC",NA,NA,NA,22734130,NA,NA
"sp3320","Sharp-shinned Hawk","Accipitriformes","Accipitridae","Accipiter","striatus",NA,"Accipiter striatus",3122,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Sharp-shinned Hawk","Vieillot, 1807","R","LC",NA,NA,NA,22734130,NA,NA
"sp3330","Cooper's Hawk","Accipitriformes","Accipitridae","Accipiter","cooperii",NA,"Accipiter cooperii",3123,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Cooper's Hawk","(Bonaparte, 1828)","R","LC",NA,NA,NA,22695656,NA,NA
"sp3340","Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis","schvedowi","Accipiter gentilis",3128,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Northern Goshawk","(Linnaeus, 1758)","R","LC",NA,"Goshawk, Eurasian Goshawk, Autour des palombes",NA,22695683,NA,NA
"sp3340","Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis","apache","Accipiter gentilis",3128,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Northern Goshawk","(Linnaeus, 1758)","R","LC",NA,"Goshawk, Eurasian Goshawk, Autour des palombes",NA,22695683,NA,NA
"sp3340","Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis",NA,"Accipiter gentilis",3128,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Northern Goshawk","(Linnaeus, 1758)","R","LC",NA,"Goshawk, Eurasian Goshawk, Autour des palombes",NA,22695683,NA,NA
"sp3520","Bald Eagle","Accipitriformes","Accipitridae","Haliaeetus","leucocephalus",NA,"Haliaeetus leucocephalus",3142,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Bald Eagle","(Linnaeus, 1766)","R","LC",NA,NA,NA,22695144,NA,NA
"sp3290","Mississippi Kite","Accipitriformes","Accipitridae","Ictinia","mississippiensis",NA,"Ictinia mississippiensis",3157,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Mississippi Kite","(Wilson, 1811)","R","LC",NA,NA,NA,22695066,NA,NA
"sp3300","Snail Kite","Accipitriformes","Accipitridae","Rostrhamus","sociabilis","sociabilis","Rostrhamus sociabilis",3159,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Snail Kite","(Vieillot, 1817)","R","LC",NA,NA,NA,22695048,NA,NA
"sp3300","Snail Kite","Accipitriformes","Accipitridae","Rostrhamus","sociabilis","plumbeus","Rostrhamus sociabilis",3159,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Snail Kite","(Vieillot, 1817)","R","LC",NA,NA,NA,22695048,NA,NA
"sp3450","Common Black Hawk","Accipitriformes","Accipitridae","Buteogallus","anthracinus",NA,"Buteogallus anthracinus",3166,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Common Black Hawk","(Depp, 1830)","R","LC",NA,"Common Black-Hawk",NA,22735514,NA,NA
"sp3350","Harris's Hawk","Accipitriformes","Accipitridae","Parabuteo","unicinctus",NA,"Parabuteo unicinctus",3162,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Harris's Hawk","(Temminck, 1824)","R","LC",NA,NA,NA,22695838,NA,NA
"sp3410","White-tailed Hawk","Accipitriformes","Accipitridae","Geranoaetus","albicaudatus",NA,"Geranoaetus albicaudatus",3175,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","White-tailed Hawk","(Vieillot, 1816)","R","LC","Buteo albicaudatus",NA,"Geranoaetus albicaudatus (del Hoyo and Collar 2014) was previously placed in the genus Buteo.",22695906,NA,NA
"sp3460","Gray Hawk","Accipitriformes","Accipitridae","Buteo","plagiatus",NA,"Buteo plagiatus",3185,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Grey Hawk","(Schlegel, 1862)","R","LC",NA,NA,"Buteo nitidus and B. plagiatus (del Hoyo and Collar 2014) were previously lumped as B. nitidus following AOU (2006), the gender agreement of which follows David and Gosselin (2002a), and before then were placed in the genus Asturina following AOU (1998),",22727773,NA,NA
"sp3390","Red-shouldered Hawk","Accipitriformes","Accipitridae","Buteo","lineatus","lineatus","Buteo lineatus",3188,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Red-shouldered Hawk","(Gmelin, 1788)","R","LC",NA,NA,NA,22695883,NA,NA
"sp3430","Broad-winged Hawk","Accipitriformes","Accipitridae","Buteo","platypterus",NA,"Buteo platypterus",3189,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Broad-winged Hawk","(Vieillot, 1823)","R","LC",NA,NA,NA,22695891,NA,NA
"sp3440","Short-tailed Hawk","Accipitriformes","Accipitridae","Buteo","brachyurus",NA,"Buteo brachyurus",3192,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Short-tailed Hawk","Vieillot, 1816","R","LC",NA,NA,NA,22695897,NA,NA
"sp3420","Swainson's Hawk","Accipitriformes","Accipitridae","Buteo","swainsoni",NA,"Buteo swainsoni",3193,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Swainson's Hawk","Bonaparte, 1838","R","LC",NA,NA,NA,22695903,NA,NA
"sp3400","Zone-tailed Hawk","Accipitriformes","Accipitridae","Buteo","albonotatus",NA,"Buteo albonotatus",3195,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Zone-tailed Hawk","Kaup, 1847","R","LC",NA,NA,NA,22695926,NA,NA
"sp3370","Red-tailed Hawk","Accipitriformes","Accipitridae","Buteo","jamaicensis","calurus","Buteo jamaicensis",3196,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Red-tailed Hawk","(Gmelin, 1788)","R","LC",NA,NA,NA,22695933,NA,NA
"sp3370","Red-tailed Hawk","Accipitriformes","Accipitridae","Buteo","jamaicensis",NA,"Buteo jamaicensis",3196,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Red-tailed Hawk","(Gmelin, 1788)","R","LC",NA,NA,NA,22695933,NA,NA
"sp3470","Rough-legged Hawk","Accipitriformes","Accipitridae","Buteo","lagopus",NA,"Buteo lagopus",3198,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Rough-legged Buzzard","(Pontoppidan, 1763)","R","LC",NA,"Roughleg",NA,22695973,NA,NA
"sp3480","Ferruginous Hawk","Accipitriformes","Accipitridae","Buteo","regalis",NA,"Buteo regalis",3199,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Ferruginous Hawk","(Gray, 1844)","R","LC",NA,NA,NA,22695970,NA,NA
"sp3890","Elegant Trogon","Trogoniformes","Trogonidae","Trogon","elegans",NA,"Trogon elegans",3257,"TROGONIFORMES","Trogonidae","Trogons",NA,NA,"Elegant Trogon","Gould, 1834","R","LC",NA,NA,"Trogon elegans and T. ambiguus (del Hoyo and Collar 2014) were previously lumped as T. elegans following Sibley and Monroe (1990, 1993).",22726830,NA,NA
"sp4080","Lewis's Woodpecker","Piciformes","Picidae","Melanerpes","lewis",NA,"Melanerpes lewis",3917,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Lewis's Woodpecker","(Gray, 1849)","R","LC",NA,NA,NA,22680801,NA,NA
"sp4060","Red-headed Woodpecker","Piciformes","Picidae","Melanerpes","erythrocephalus",NA,"Melanerpes erythrocephalus",3920,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Red-headed Woodpecker","(Linnaeus, 1758)","R","LC",NA,NA,NA,22680810,NA,NA
"sp4070","Acorn Woodpecker","Piciformes","Picidae","Melanerpes","formicivorus",NA,"Melanerpes formicivorus",3921,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Acorn Woodpecker","(Swainson, 1827)","R","LC",NA,NA,NA,22680813,NA,NA
"sp4110","Gila Woodpecker","Piciformes","Picidae","Melanerpes","uropygialis",NA,"Melanerpes uropygialis",3935,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Gila Woodpecker","(Baird, 1854)","R","LC",NA,NA,NA,22680853,NA,NA
"sp4100","Golden-fronted Woodpecker","Piciformes","Picidae","Melanerpes","aurifrons",NA,"Melanerpes aurifrons",3938,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Golden-fronted Woodpecker","(Wagler, 1829)","R","LC",NA,NA,NA,22680862,NA,NA
"sp4090","Red-bellied Woodpecker","Piciformes","Picidae","Melanerpes","carolinus",NA,"Melanerpes carolinus",3937,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Red-bellied Woodpecker","(Linnaeus, 1758)","R","LC",NA,NA,NA,22680856,NA,NA
"sp4040","Williamson's Sapsucker","Piciformes","Picidae","Sphyrapicus","thyroideus",NA,"Sphyrapicus thyroideus",3911,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Williamson's Sapsucker","(Cassin, 1851)","R","LC",NA,NA,NA,22680877,NA,NA
"sp4020","Yellow-bellied Sapsucker","Piciformes","Picidae","Sphyrapicus","varius","varius","Sphyrapicus varius",3912,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Yellow-bellied Sapsucker","(Linnaeus, 1766)","R","LC",NA,NA,NA,22680868,NA,NA
"sp4021","Red-naped Sapsucker","Piciformes","Picidae","Sphyrapicus","nuchalis",NA,"Sphyrapicus nuchalis",3913,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Red-naped Sapsucker","Baird, 1858","R","LC",NA,NA,NA,22680871,NA,NA
"sp4030","Red-breasted Sapsucker","Piciformes","Picidae","Sphyrapicus","ruber","daggetti","Sphyrapicus ruber",3914,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Red-breasted Sapsucker","(Gmelin, 1788)","R","LC",NA,NA,NA,22680874,NA,NA
"sp4030","Red-breasted Sapsucker","Piciformes","Picidae","Sphyrapicus","ruber","ruber","Sphyrapicus ruber",3914,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Red-breasted Sapsucker","(Gmelin, 1788)","R","LC",NA,NA,NA,22680874,NA,NA
"sp4000","Black-backed Woodpecker","Piciformes","Picidae","Picoides","arcticus",NA,"Picoides arcticus",3941,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Black-backed Woodpecker","(Swainson, 1832)","R","LC",NA,NA,NA,22681181,NA,NA
"sp3940","Downy Woodpecker","Piciformes","Picidae","Dryobates","pubescens",NA,"Dryobates pubescens",3972,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Downy Woodpecker","(Linnaeus, 1766)","R","LC","Picoides pubescens",NA,"Dryobates pubescens (del Hoyo and Collar 2014) was previously placed in the genus Picoides.",22681155,NA,NA
"sp3970","Nuttall's Woodpecker","Piciformes","Picidae","Dryobates","nuttallii",NA,"Dryobates nuttallii",3974,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Nuttall's Woodpecker","(Gambel, 1843)","R","LC","Picoides nuttallii",NA,"Dryobates nuttallii (del Hoyo and Collar 2014) was previously placed in the genus Picoides.",22681149,NA,NA
"sp3960","Ladder-backed Woodpecker","Piciformes","Picidae","Dryobates","scalaris",NA,"Dryobates scalaris",3973,"PICIFORMES","Picidae","Woodpeckers","Picinae","Melanerpini","Ladder-backed Woodpecker","(Wagler, 1829)","R","LC","Picoides scalaris",NA,"Dryobates scalaris (del Hoyo and Collar 2014) was previously placed in the genus Picoides.",22681152,NA,NA
"sp4123","(unid. Red/Yellow Shafted) Northern Flicker","Piciformes","Picidae","Colaptes","auratus","auratus","Colaptes auratus",3870,"PICIFORMES","Picidae","Woodpeckers","Picinae","Picini","Yellow-shafted Flicker","(Linnaeus, 1758)","R","LC",NA,"Northern Flicker","Colaptes auratus, C. cafer and C. mexicanoides (del Hoyo and Collar 2014) were previously lumped as C. auratus following Sibley and Monroe (1990, 1993).",22726404,NA,NA
"sp4123","(unid. Red/Yellow Shafted) Northern Flicker","Piciformes","Picidae","Colaptes","auratus","cafer","Colaptes auratus",3870,"PICIFORMES","Picidae","Woodpeckers","Picinae","Picini","Yellow-shafted Flicker","(Linnaeus, 1758)","R","LC",NA,"Northern Flicker","Colaptes auratus, C. cafer and C. mexicanoides (del Hoyo and Collar 2014) were previously lumped as C. auratus following Sibley and Monroe (1990, 1993).",22726404,NA,NA
"sp4140","Gilded Flicker","Piciformes","Picidae","Colaptes","chrysoides","mearnsi","Colaptes chrysoides",3871,"PICIFORMES","Picidae","Woodpeckers","Picinae","Picini","Gilded Flicker","(Malherbe, 1852)","R","LC",NA,NA,NA,22681290,NA,NA
"sp3620","Crested Caracara","Falconiformes","Falconidae","Caracara","cheriway",NA,"Caracara cheriway",4019,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Polyborini","Crested Caracara","Jacquin, 1784","R","LC",NA,"Northern Crested Caracara",NA,22696255,NA,NA
"sp3600","American Kestrel","Falconiformes","Falconidae","Falco","sparverius",NA,"Falco sparverius",4045,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","American Kestrel","Linnaeus, 1758","R","LC",NA,NA,NA,22696395,NA,NA
"sp3600","American Kestrel","Falconiformes","Falconidae","Falco","sparverius","paulus","Falco sparverius",4045,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","American Kestrel","Linnaeus, 1758","R","LC",NA,NA,NA,22696395,NA,NA
"sp3570","Merlin","Falconiformes","Falconidae","Falco","columbarius",NA,"Falco columbarius",4057,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Merlin","Linnaeus, 1758","R","LC",NA,"Faucon émerillon",NA,22696453,NA,NA
"sp3590","Aplomado Falcon","Falconiformes","Falconidae","Falco","femoralis",NA,"Falco femoralis",4060,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Aplomado Falcon","Temminck, 1822","R","LC",NA,NA,NA,22696450,NA,NA
"sp3540","Gyrfalcon","Falconiformes","Falconidae","Falco","rusticolus",NA,"Falco rusticolus",4072,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Gyrfalcon","Linnaeus, 1758","R","LC",NA,"Gyr Falcon",NA,22696500,NA,NA
"sp3560","Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus","minor","Falco peregrinus",4074,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Peregrine Falcon","Tunstall, 1771","R","LC","Falco pelegrinoides",NA,"Falco peregrinus (del Hoyo and Collar 2014) was previously split as F. peregrinus and F. pelegrinoides following Sibley and Monroe (1990, 1993).",45354964,NA,NA
"sp3560","Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",NA,"Falco peregrinus",4074,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Peregrine Falcon","Tunstall, 1771","R","LC","Falco pelegrinoides",NA,"Falco peregrinus (del Hoyo and Collar 2014) was previously split as F. peregrinus and F. pelegrinoides following Sibley and Monroe (1990, 1993).",45354964,NA,NA
"sp3560","Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus","tundrius","Falco peregrinus",4074,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Peregrine Falcon","Tunstall, 1771","R","LC","Falco pelegrinoides",NA,"Falco peregrinus (del Hoyo and Collar 2014) was previously split as F. peregrinus and F. pelegrinoides following Sibley and Monroe (1990, 1993).",45354964,NA,NA
"sp3560","Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus","macropus","Falco peregrinus",4074,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Peregrine Falcon","Tunstall, 1771","R","LC","Falco pelegrinoides",NA,"Falco peregrinus (del Hoyo and Collar 2014) was previously split as F. peregrinus and F. pelegrinoides following Sibley and Monroe (1990, 1993).",45354964,NA,NA
"sp3560","Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus","anatum","Falco peregrinus",4074,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Peregrine Falcon","Tunstall, 1771","R","LC","Falco pelegrinoides",NA,"Falco peregrinus (del Hoyo and Collar 2014) was previously split as F. peregrinus and F. pelegrinoides following Sibley and Monroe (1990, 1993).",45354964,NA,NA
"sp3560","Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus","pealei","Falco peregrinus",4074,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Peregrine Falcon","Tunstall, 1771","R","LC","Falco pelegrinoides",NA,"Falco peregrinus (del Hoyo and Collar 2014) was previously split as F. peregrinus and F. pelegrinoides following Sibley and Monroe (1990, 1993).",45354964,NA,NA
"sp3550","Prairie Falcon","Falconiformes","Falconidae","Falco","mexicanus",NA,"Falco mexicanus",4073,"FALCONIFORMES","Falconidae","Falcons, caracaras","Falconinae","Falconini","Prairie Falcon","Schlegel, 1850","R","LC",NA,NA,NA,22696504,NA,NA
"sp3824","Monk Parakeet","Psittaciformes","Psittacidae","Myiopsitta","monachus",NA,"Myiopsitta monachus",4129,"PSITTACIFORMES","Psittacidae","Parrots","Arinae",NA,"Monk Parakeet","(Boddaert, 1783)","R","LC",NA,NA,"Myiopsitta monachus and M. luchsi (del Hoyo and Collar 2014) were previously lumped as M. monachus following Sibley and Monroe (1990, 1993).",45427277,NA,NA
"sp51830","Nanday Parakeet","Psittaciformes","Psittacidae","Aratinga","nenday",NA,"Aratinga nenday",4259,"PSITTACIFORMES","Psittacidae","Parrots","Arinae",NA,"Nanday Parakeet","(Vieillot, 1823)","R","LC","Nandayus nenday",NA,"Aratinga nenday (del Hoyo and Collar 2014) was previously placed in the genus Nandayus.",22685752,NA,NA
"sp52021","Yellow-chevroned Parakeet","Psittaciformes","Psittacidae","Brotogeris","chiriri",NA,"Brotogeris chiriri",4133,"PSITTACIFORMES","Psittacidae","Parrots","Arinae",NA,"Yellow-chevroned Parakeet","(Vieillot, 1818)","R","LC",NA,NA,NA,22685963,NA,NA
"sp3822","Budgerigar","Psittaciformes","Psittaculidae","Melopsittacus","undulatus",NA,"Melopsittacus undulatus",4403,"PSITTACIFORMES","Psittacidae","Parrots","Loriinae","Melopsittacini","Budgerigar","(Shaw, 1805)","R","LC",NA,NA,NA,22685223,NA,NA
"sp4720","Northern Beardless-Tyrannulet","Passeriformes","Tyrannidae","Camptostoma","imberbe",NA,"Camptostoma imberbe",5611,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Elaeniinae","Euscarthmini","Northern Beardless Tyrannulet","Sclater, 1857","R","LC",NA,"Northern Beardless-Tyrannulet, Northern Beardless-tyrannulet",NA,22699177,NA,NA
"sp4550","Dusky-capped Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tuberculifer","olivascens","Myiarchus tuberculifer",5752,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Myiarchini","Dusky-capped Flycatcher","(D'Orbigny & Lafresnaye, 1837)","R","LC",NA,NA,NA,22700399,NA,NA
"sp4550","Dusky-capped Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tuberculifer",NA,"Myiarchus tuberculifer",5752,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Myiarchini","Dusky-capped Flycatcher","(D'Orbigny & Lafresnaye, 1837)","R","LC",NA,NA,NA,22700399,NA,NA
"sp4550","Dusky-capped Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tuberculifer","atriceps","Myiarchus tuberculifer",5752,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Myiarchini","Dusky-capped Flycatcher","(D'Orbigny & Lafresnaye, 1837)","R","LC",NA,NA,NA,22700399,NA,NA
"sp4540","Ash-throated Flycatcher","Passeriformes","Tyrannidae","Myiarchus","cinerascens",NA,"Myiarchus cinerascens",5768,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Myiarchini","Ash-throated Flycatcher","(Lawrence, 1851)","R","LC",NA,NA,NA,22700427,NA,NA
"sp4520","Great Crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","crinitus",NA,"Myiarchus crinitus",5763,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Myiarchini","Great Crested Flycatcher","(Linnaeus, 1758)","R","LC",NA,NA,NA,22700433,NA,NA
"sp4530","Brown-crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tyrannulus","bahiae","Myiarchus tyrannulus",5765,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Myiarchini","Brown-crested Flycatcher","(Müller, 1776)","R","LC",NA,NA,NA,22700436,NA,NA
"sp4530","Brown-crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tyrannulus",NA,"Myiarchus tyrannulus",5765,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Myiarchini","Brown-crested Flycatcher","(Müller, 1776)","R","LC",NA,NA,NA,22700436,NA,NA
"sp4490","Great Kiskadee","Passeriformes","Tyrannidae","Pitangus","sulphuratus",NA,"Pitangus sulphuratus",5705,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Great Kiskadee","(Linnaeus, 1766)","R","LC",NA,NA,NA,22700605,NA,NA
"sp4490","Great Kiskadee","Passeriformes","Tyrannidae","Pitangus","sulphuratus","texanus","Pitangus sulphuratus",5705,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Great Kiskadee","(Linnaeus, 1766)","R","LC",NA,NA,NA,22700605,NA,NA
"sp4510","Sulphur-bellied Flycatcher","Passeriformes","Tyrannidae","Myiodynastes","luteiventris",NA,"Myiodynastes luteiventris",5713,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Sulphur-bellied Flycatcher","Sclater, 1859","R","LC",NA,NA,NA,22700580,NA,NA
"sp4460","Tropical Kingbird","Passeriformes","Tyrannidae","Tyrannus","melancholicus",NA,"Tyrannus melancholicus",5729,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Tropical Kingbird","Vieillot, 1819","R","LC",NA,NA,NA,22700485,NA,NA
"sp4461","Couch's Kingbird","Passeriformes","Tyrannidae","Tyrannus","couchii",NA,"Tyrannus couchii",5730,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Couch's Kingbird","Baird, 1858","R","LC",NA,NA,NA,22700488,NA,NA
"sp4480","Cassin's Kingbird","Passeriformes","Tyrannidae","Tyrannus","vociferans",NA,"Tyrannus vociferans",5731,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Cassin's Kingbird","Swainson, 1826","R","LC",NA,NA,NA,22700491,NA,NA
"sp4451","Thick-billed Kingbird","Passeriformes","Tyrannidae","Tyrannus","crassirostris",NA,"Tyrannus crassirostris",5732,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Thick-billed Kingbird","Swainson, 1826","R","LC",NA,NA,NA,22700494,NA,NA
"sp4470","Western Kingbird","Passeriformes","Tyrannidae","Tyrannus","verticalis",NA,"Tyrannus verticalis",5733,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Western Kingbird","Say, 1823","R","LC",NA,NA,NA,22700497,NA,NA
"sp4440","Eastern Kingbird","Passeriformes","Tyrannidae","Tyrannus","tyrannus",NA,"Tyrannus tyrannus",5734,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Eastern Kingbird","(Linnaeus, 1758)","R","LC",NA,NA,NA,22700506,NA,NA
"sp4450","Gray Kingbird","Passeriformes","Tyrannidae","Tyrannus","dominicensis",NA,"Tyrannus dominicensis",5735,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Grey Kingbird","(Gmelin, 1788)","R","LC",NA,"Gray Kingbird",NA,22700509,NA,NA
"sp4430","Scissor-tailed Flycatcher","Passeriformes","Tyrannidae","Tyrannus","forficatus",NA,"Tyrannus forficatus",5738,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Tyranninae","Tyrannini","Scissor-tailed Flycatcher","(Gmelin, 1789)","R","LC",NA,NA,NA,22700500,NA,NA
"sp4590","Olive-sided Flycatcher","Passeriformes","Tyrannidae","Contopus","cooperi",NA,"Contopus cooperi",5888,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Olive-sided Flycatcher","(Swainson, 1832)","R","NT","Contopus borealis",NA,NA,22699787,NA,NA
"sp4600","Greater Pewee","Passeriformes","Tyrannidae","Contopus","pertinax",NA,"Contopus pertinax",5889,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Greater Pewee","Cabanis & Heine, 1859","R","LC",NA,NA,NA,22699798,NA,NA
"sp4620","Western Wood-Pewee","Passeriformes","Tyrannidae","Contopus","sordidulus",NA,"Contopus sordidulus",5893,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Western Wood-pewee","Sclater, 1859","R","LC",NA,"Western Wood-Pewee, Western Wood Pewee",NA,22699811,NA,NA
"sp4610","Eastern Wood-Pewee","Passeriformes","Tyrannidae","Contopus","virens",NA,"Contopus virens",5894,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Eastern Wood-pewee","(Linnaeus, 1766)","R","LC",NA,"Eastern Wood-Pewee, Eastern Wood Pewee",NA,22699816,NA,NA
"sp4630","Yellow-bellied Flycatcher","Passeriformes","Tyrannidae","Empidonax","flaviventris",NA,"Empidonax flaviventris",5874,"PASSERIFORMES","Tyrannidae","Tyrant-flycatchers","Fluvicolinae","Contopini","Yellow-bellied Flycatcher","(Baird & Girard, 1843)","R","LC",NA,NA,NA,22699839,NA,NA
